0.115981285	0.124244206	0.124281745	0.124295913	0.124317524	0.124349635	0.124394456	0.124454139	0.124530847	0.124626758	0.110410388	0.08646597	0.068868184	0.055624391	4.55E-02	1.86E-02	8.14E-03	3.19E-03	0.001051055	0.000576503	0.000380816	0.00028712
0.126608903	0.135550595	0.135591043	0.135609275	0.135637539	0.135679577	0.13573826	0.135816409	0.135916856	0.136042461	0.117972243	0.092467538	0.073725843	0.059623652	0.048779253	0.020163591	0.009102603	0.003853899	0.001348976	0.000794304	0.000557866	0.000449504
0.135093139	0.144198162	0.144241065	0.144263426	0.14429848	0.144350652	0.144423489	0.144520491	0.144645181	0.144801112	0.123421836	0.09683084	0.077294052	0.062578313	0.051290643	0.021489044	0.009989713	0.004547988	0.001693353	0.001062098	0.000789363	0.000669247
0.141333163	0.15110044	0.151145578	0.151172129	0.151214088	0.151276566	0.151363799	0.15147998	0.151629331	0.151816116	0.127581851	0.100196393	0.080079366	0.064923962	0.053304895	0.022650009	0.010846548	0.005305954	0.00209373	0.001389367	0.001083935	0.000959164
0.146883178	0.156783846	0.15683111	0.156861906	0.156910868	0.1569838	0.157085635	0.157221271	0.157395639	0.157613726	0.130899653	0.102912054	0.082331644	0.066867434	0.054999224	0.023711557	0.01169468	0.006091202	0.002558634	0.001785688	0.001452805	0.001333252
0.15172296	0.161575841	0.161625178	0.161660266	0.161716316	0.161799829	0.161916444	0.162071773	0.162271467	0.162521243	0.133638989	0.105182638	0.084255625	0.068537567	0.056477381	0.024711012	0.012545636	0.006918784	0.003096335	0.002242209	0.001907979	0.001823623
0.155920865	0.165692226	0.165743611	0.165783036	0.165846248	0.165940454	0.166072006	0.166247237	0.166472527	0.166754331	0.135965198	0.107106895	0.085933078	0.070014737	0.057803944	0.025671107	0.013405859	0.007787314	0.004884761	0.002798253	0.002462306	0.002421393
0.159413705	0.169281792	0.169335222	0.169379022	0.169449463	0.16955446	0.169701088	0.169896407	0.170147532	0.170461663	0.137987048	0.108822006	0.087430206	0.07135156	0.059021087	0.02660635	0.014279052	0.00869521	0.005870869	0.003452121	0.003129513	0.003155659
0.162606726	0.172450929	0.172506409	0.17255462	0.172632348	0.172748226	0.172910054	0.173125626	0.1734028	0.173749525	0.139778937	0.110361496	0.088792154	0.072583846	0.060157441	0.027526348	0.015167352	0.009640881	0.00691415	0.005532131	0.00392423	0.004046164
0.165385071	0.175278013	0.175335553	0.175388207	0.175473277	0.175600116	0.175777257	0.176013232	0.176316647	0.176696206	0.141356471	0.11176595	0.090050709	0.073736754	0.061233072	0.028437653	0.016118953	0.010622798	0.008011128	0.006767002	0.006408627	0.00671633
0.167972992	0.177822248	0.177881863	0.177938989	0.178031449	0.178169322	0.178361878	0.178618392	0.178948223	0.179360834	0.142825899	0.11306477	0.091228859	0.074828441	0.062262422	0.029344847	0.017050537	0.011639527	0.009158814	0.008066978	0.007906756	0.008469877
0.170293073	0.180129313	0.180191018	0.180252645	0.18035254	0.180501513	0.180709577	0.180986755	0.181343161	0.181789021	0.144183925	0.114279753	0.092343614	0.075872312	0.063256125	0.030251194	0.01800052	0.012689728	0.01029051	0.009428368	0.009481706	0.009737534
0.172415302	0.182235103	0.182298916	0.182365068	0.182472439	0.182632575	0.182856233	0.183154189	0.183537315	0.184016604	0.145451974	0.115427374	0.093407809	0.076878458	0.064222162	0.031159057	0.018968991	0.013772161	0.011519923	0.010847985	0.011168218	0.010855154
0.17435834	0.184168277	0.184234214	0.184304915	0.184419801	0.184591156	0.184830487	0.185149327	0.185559308	0.186053143	0.146646549	0.116520303	0.094431294	0.077854605	0.065166623	0.032070168	0.019955894	0.014885675	0.012792009	0.012323051	0.012160475	0.012000143
0.176181573	0.185952036	0.186020114	0.186095385	0.186217821	0.186400448	0.186655527	0.186995347	0.187432308	0.187957529	0.14778055	0.117568428	0.095421742	0.078806756	0.066094228	0.032985812	0.020961073	0.016029204	0.014104965	0.013851124	0.013173872	0.013170175
0.177855831	0.187605395	0.187675631	0.187755492	0.187885511	0.18807946	0.188350354	0.188711247	0.189175301	0.189731908	0.148864199	0.118579572	0.096385209	0.079739637	0.067008677	0.033906944	0.021984313	0.017201755	0.015457177	0.014767431	0.014206677	0.014363233
0.179427422	0.189144112	0.18921652	0.189300991	0.189438624	0.18964394	0.189930715	0.190312764	0.190804018	0.191392001	0.149905688	0.119559993	0.097326532	0.080657011	0.067912909	0.034834277	0.023025357	0.018402408	0.016847185	0.015661226	0.01525739	0.015577562
0.180890191	0.19058137	0.190655967	0.190745066	0.190890342	0.191107069	0.191409784	0.191813068	0.192331622	0.19295096	0.150911657	0.120514756	0.098249613	0.081561906	0.068809276	0.035768347	0.024083925	0.019630305	0.018123712	0.016568949	0.016324693	0.016811616
0.182269436	0.191928304	0.192005104	0.192098847	0.192251794	0.192479973	0.192798685	0.193223278	0.193769224	0.194419888	0.151887536	0.121447992	0.099157632	0.082456781	0.069699682	0.036709552	0.025159723	0.020884645	0.018898286	0.017489576	0.01740743	0.018064024
0.183562598	0.193194387	0.193273404	0.193371807	0.193532451	0.193772121	0.194106882	0.194552854	0.195126278	0.195808233	0.152837803	0.122363106	0.1000532	0.083343649	0.07058568	0.037658188	0.02625245	0.022164683	0.019683683	0.018422204	0.018504574	0.019333566
0.184787068	0.194387742	0.194468989	0.194572067	0.194740432	0.194991629	0.19534249	0.195809906	0.196390348	0.196596571	0.153766185	0.123262922	0.100938477	0.084224171	0.071468544	0.038614469	0.027361803	0.023469719	0.020479106	0.019366034	0.019615207	0.020619145
0.185944183	0.195515378	0.195598868	0.195706637	0.195882746	0.196145504	0.196512512	0.197001435	0.197607725	0.19754778	0.1546758	0.1241498	0.101815265	0.085099725	0.072349325	0.039578549	0.02848748	0.024397892	0.021283848	0.020320352	0.020738509	0.02191977
0.18704206	0.196583384	0.196669129	0.1967816	0.196965477	0.197239828	0.197623029	0.198133515	0.198765651	0.198475812	0.155569278	0.125025727	0.102685076	0.085971464	0.073228899	0.040550533	0.029629187	0.025063294	0.022097281	0.021284522	0.021873738	0.023234546
