0.226086289	0.214991549	0.208062979	0.208062979	0.207530774	0.207746932	0.208365315	0.209170902	0.210078583	0.211002932	2.12E-01	2.13E-01	2.14E-01	2.17E-01	2.18E-01	1.70E-01	1.38E-01	1.14E-01	0.096950971	0.083103641
0.233645607	0.223493739	0.217244854	0.217244854	0.216806076	0.217044902	0.217650513	0.218419884	0.219283372	0.220154955	0.221038349	0.221879087	2.23E-01	2.26E-01	2.14E-01	1.67E-01	1.35E-01	1.12E-01	0.095033198	0.081383499
0.239253327	0.229784944	0.2240217	0.2240217	0.223647559	0.223899696	0.224494148	0.225235101	0.226065664	0.226897556	0.227743872	0.228543984	2.29E-01	2.33E-01	2.11E-01	1.64E-01	1.33E-01	1.10E-01	0.093415976	0.079953529
0.24362553	0.23468069	0.229285452	0.229285452	0.228959218	0.229219794	0.229804868	0.230522892	0.231328075	0.232128854	0.232947148	0.233715771	0.234484468	2.38E-01	2.08E-01	1.62E-01	1.31E-01	1.08E-01	0.092072024	0.07875638
0.24715877	0.238631067	0.233526638	0.233526638	0.233237714	0.233503962	0.234081257	0.234780358	0.235565494	0.236341139	0.23713768	0.237881106	0.23862994	2.42E-01	2.05E-01	1.59E-01	1.29E-01	1.07E-01	0.090931391	0.077787678
0.250092173	0.241906786	0.237039485	0.237039485	0.236780727	0.23705097	0.237621848	0.238305049	0.239074071	0.239828942	0.240608281	0.241331056	0.242064509	2.45E-01	2.03E-01	1.58E-01	1.28E-01	1.06E-01	0.090001217	0.07699189
0.252579409	0.244681448	0.240012269	0.240012269	0.239778624	0.240051799	0.240617407	0.241287051	0.242042956	0.242780349	0.243545911	0.244251447	0.24497288	2.48E-01	2.01E-01	1.56E-01	1.27E-01	1.05E-01	0.089227881	0.076338558
0.254724233	0.247072066	0.242571663	0.242571663	0.242359423	0.24263483	0.243196133	0.24385408	0.244599214	0.245321692	0.246076134	0.246767068	0.247479076	2.50E-01	1.99E-01	1.54E-01	1.26E-01	1.04E-01	0.088585464	0.07580371
0.256599517	0.249160703	0.244806375	0.244806375	0.244612732	0.2448899	0.245447715	0.24609547	0.246831712	0.247541315	0.248286747	0.248965167	0.249669805	2.52E-01	1.97E-01	1.53E-01	1.25E-01	1.03E-01	0.088053388	0.075368467
0.258258126	0.251006819	0.246780591	0.246780591	0.246603369	0.246881974	0.247436997	0.248075797	0.24880468	0.249503063	0.250241194	0.250908788	0.251607716	2.54E-01	1.96E-01	1.52E-01	1.24E-01	1.02E-01	0.087615232	0.075017842
0.259739455	0.252654674	0.248542041	0.248542041	0.248379512	0.248659328	0.24921216	0.249843038	0.250565831	0.25125436	0.251986597	0.252644753	0.253339336	0.256060979	1.94E-01	1.51E-01	1.23E-01	1.02E-01	0.087257774	0.074739818
0.261073538	0.25413798	0.250127038	0.250127038	0.249977812	0.25025868	0.250809839	0.251433668	0.252151439	0.252831256	0.253558777	0.254208651	0.254900026	0.257590479	1.93E-01	1.50E-01	1.22E-01	1.01E-01	0.086970265	0.074524659
0.262283724	0.255482923	0.251563768	0.251563768	0.251426705	0.251708512	0.252258451	0.252875978	0.253589633	0.254261705	0.254985505	0.255628075	0.256317204	0.257762405	1.92E-01	1.49E-01	1.22E-01	1.01E-01	0.086743882	0.074364392
0.263388476	0.256710191	0.252874479	0.252874479	0.252748633	0.253031302	0.253580418	0.254192287	0.254902603	0.25556776	0.25628869	0.256924791	0.257612495	0.256234463	0.191038673	0.14836971	0.121413033	0.100385242	0.086571312	0.074252424
0.264402607	0.257836375	0.254077001	0.254077001	0.253961579	0.254245055	0.2547937	0.25540047	0.256108123	0.256767079	0.257485875	0.258116226	0.258803212	0.254817246	0.190118166	0.147672196	0.120989562	0.100066645	0.086446441	0.074183249
0.265338166	0.258874957	0.255185813	0.255185813	0.255080141	0.255364386	0.255912873	0.256515035	0.257220614	0.257873993	0.258591295	0.259216522	0.259903407	0.253499232	0.189276187	0.147039299	0.120621059	0.099795725	0.086364113	0.074152235
0.266205058	0.259837018	0.256212807	0.256212807	0.256116309	0.2564013	0.256949908	0.257547895	0.258251919	0.258900269	0.259616639	0.26023729	0.260924613	0.252270505	0.188504772	0.14646439	0.120301857	0.099567539	0.086319948	0.074155449
0.267011519	0.260731764	0.25716786	0.25716786	0.257080038	0.257365761	0.257914741	0.258508938	0.259211867	0.25985567	0.260571604	0.261188163	0.261876401	0.251122489	0.187797057	0.145906085	0.120027092	0.099377853	0.086310197	0.074189528
0.267764457	0.261566914	0.258059249	0.258059249	0.25797967	0.258266116	0.258815696	0.259406447	0.260108689	0.260748376	0.261464316	0.262077212	0.262766788	0.250047725	0.18714709	0.145427695	0.119792562	0.099223012	0.086331629	0.07425158
0.268469718	0.262348997	0.258893967	0.258893967	0.258822254	0.259109423	0.259659806	0.26024742	0.260949342	0.261585298	0.262301638	0.262911254	0.263602545	0.249039694	0.186549683	0.144992246	0.11959462	0.099099849	0.086381444	0.074339098
0.269132286	0.263083576	0.259677977	0.259677977	0.259613794	0.259901688	0.260453062	0.261037818	0.261739749	0.26237232	0.263089414	0.263696094	0.26438944	0.248092671	0.186000293	0.144595987	0.119430078	0.099005598	0.086457201	0.074449898
0.269756438	0.263775425	0.260416389	0.260416389	0.260359443	0.260648066	0.261200602	0.261782751	0.262484992	0.263114487	0.263832656	0.26443671	0.265132417	0.247201606	0.185494917	0.14423562	0.119296137	0.098937834	0.086556761	0.074582068
0.270345873	0.264428671	0.26111362	0.26111362	0.261063647	0.261353007	0.261906861	0.262486633	0.263189453	0.263816157	0.26453569	0.265137398	0.265835744	0.246362026	0.184983389	0.143908234	0.11919033	0.098894419	0.086678239	0.074733924
0.270903806	0.265046896	0.261773503	0.261773503	0.261730268	0.262020376	0.262575691	0.263153295	0.263856942	0.264481111	0.265202272	0.26580189	0.266503126	0.245569949	0.184552504	0.143611246	0.119110469	0.098873461	0.086819967	0.074903977
0.271433045	0.265633233	0.262399389	0.262399389	0.262362682	0.262653546	0.263210455	0.263786083	0.264490783	0.265112652	0.265835683	0.266433443	0.267137798	0.244821824	0.184156045	0.143342356	0.119054609	0.098873277	0.086980463	0.075090905
0.271936059	0.266190433	0.262994219	0.262994219	0.262963848	0.26325548	0.263814106	0.264387934	0.265093894	0.265713678	0.266438799	0.267034915	0.267742601	0.244114466	0.183791507	0.14309951	0.11902101	0.098892364	0.087158403	0.075293526
0.272415026	0.266720921	0.263560586	0.263560586	0.26353638	0.263828791	0.264389247	0.264961438	0.26566885	0.266286747	0.26701416	0.267608826	0.268320037	0.243445013	0.183456638	0.142880862	0.119008116	0.098929378	0.087352605	0.075510786
0.272871877	0.267226849	0.264100788	0.264100788	0.26408259	0.264375794	0.264938185	0.265508889	0.266217928	0.26683412	0.267564013	0.268157411	0.268872324	0.242810881	0.183149411	0.142684754	0.119014523	0.098983108	0.087562002	0.075741735
0.27330833	0.267710131	0.26461687	0.26461687	0.264604538	0.264898546	0.265462972	0.266032327	0.266743156	0.267357812	0.268090358	0.268682653	0.269401433	0.242209734	0.182867995	0.142509686	0.119038967	0.099052462	0.087785634	0.075985517
0.273725922	0.268172475	0.265110658	0.265110658	0.265104061	0.265398886	0.265965437	0.266533574	0.267246345	0.26785962	0.268594979	0.269186326	0.269909126	0.241639453	0.182610727	0.1423543	0.119080302	0.099136453	0.088022633	0.076241358
0.27412603	0.268615416	0.265583788	0.265583788	0.265582807	0.265878461	0.266447224	0.267014261	0.267729115	0.268341155	0.269079475	0.269670017	0.270396979	0.241098108	0.182376098	0.142217363	0.119137488	0.099234184	0.08827221	0.076508556
0.274509892	0.26904033	0.266037732	0.266037732	0.266042256	0.266338753	0.266909807	0.267475857	0.268192925	0.268803864	0.269545286	0.270135155	0.27086641	0.24058394	0.182162732	0.142097752	0.119209579	0.09934484	0.088533648	0.076786471
0.274878627	0.269448462	0.266473816	0.266473816	0.266483745	0.266781096	0.267354517	0.267919686	0.26863909	0.269249055	0.269993706	0.270583027	0.271318698	0.24009534	0.181969371	0.14199444	0.119295709	0.099467676	0.088806292	0.077074522
0.275233247	0.269840938	0.266893242	0.266893242	0.266908483	0.267206701	0.267782559	0.268346944	0.269068799	0.269677907	0.270425909	0.271014797	0.271755	0.239630833	0.181794865	0.14190649	0.119395089	0.099602011	0.089089543	0.077372175
0.275574671	0.270218779	0.267297101	0.267297101	0.267317567	0.267616663	0.268195026	0.268758719	0.269483133	0.270091494	0.27084296	0.271431524	0.272176366	0.239189065	0.181638155	0.141833039	0.119506994	0.099747221	0.089382853	0.077678941
0.275903735	0.270582915	0.267686383	0.267686383	0.267711994	0.26801198	0.268592911	0.269155999	0.269883072	0.27049079	0.271245826	0.271834168	0.272583749	0.238768789	0.18149827	0.141773296	0.119630755	0.099902733	0.089685716	0.077994371
0.276221202	0.270934195	0.268061993	0.268061993	0.268092675	0.268393563	0.26897712	0.269539685	0.270269512	0.270876684	0.271635391	0.272223605	0.272978021	0.238368853	0.181374313	0.141726531	0.11976576	0.100068017	0.089997669	0.078318052
0.276527771	0.271273395	0.268424759	0.268424759	0.268460442	0.268762243	0.269348484	0.269910601	0.270643272	0.271249989	0.27201246	0.272600637	0.273359976	0.237988196	0.181265456	0.14169207	0.119911441	0.100242587	0.090318283	0.078649603
0.276824082	0.271601224	0.268775437	0.268775437	0.268816057	0.269118782	0.269707759	0.270269502	0.271005102	0.27161145	0.272377774	0.272965998	0.273730345	0.237625834	0.181170933	0.14166929	0.120067275	0.100425991	0.09064716	0.078988669
0.277110722	0.271918337	0.269114725	0.269114725	0.269160222	0.269463882	0.270055645	0.270617082	0.27135569	0.271961751	0.272732012	0.273320362	0.274089796	0.237280853	0.181090034	0.141657614	0.120232776	0.100617813	0.090983935	0.079334926
0.277388232	0.272225335	0.269443263	0.269443263	0.26949358	0.269798184	0.270392783	0.270953979	0.271695671	0.272301522	0.273075797	0.27366435	0.274438946	0.236952405	0.181022099	0.141656505	0.120407492	0.100817665	0.091328265	0.079688068
0.277657113	0.272522772	0.269761642	0.269761642	0.269816725	0.270122285	0.270719765	0.27128078	0.272025627	0.272631341	0.273409707	0.273998533	0.274778362	0.236639702	0.180966515	0.141665466	0.120591006	0.101025187	0.091679834	0.080047815
0.277917824	0.272811161	0.270070407	0.270070407	0.270130207	0.270436732	0.271037136	0.27159803	0.2723461	0.272951745	0.273734273	0.27432344	0.275108569	0.236342008	0.180922711	0.141684032	0.120782927	0.101240044	0.092038346	0.080413903
0.278170795	0.273090975	0.270370064	0.270370064	0.270434534	0.270742034	0.271345403	0.271906231	0.272657589	0.273263231	0.274049987	0.27463956	0.275430052	0.236058636	0.180890153	0.141711771	0.120982891	0.101461923	0.092403528	0.080786088
0.27841642	0.273362655	0.27066108	0.27066108	0.270730176	0.27103866	0.271645034	0.272205849	0.272960556	0.273566257	0.274357306	0.274947345	0.275743261	0.235788946	0.180868344	0.141748277	0.121190559	0.101690532	0.09277512	0.08116414
0.278655067	0.273626609	0.27094389	0.27094389	0.271017572	0.271327049	0.271936465	0.272497317	0.273255431	0.27386125	0.274656653	0.275247216	0.276048613	0.235532336	0.180856817	0.141793175	0.121405612	0.101925599	0.093152883	0.081547846
0.27888708	0.273883216	0.2712189	0.2712189	0.271297127	0.271607607	0.272220101	0.272781038	0.273542615	0.274148608	0.274948423	0.275539564	0.276346497	0.235288244	0.180855136	0.141846108	0.121627753	0.102166867	0.093536592	0.081937005
0.279112776	0.274132832	0.271486485	0.271486485	0.271569221	0.271880712	0.272496319	0.273057386	0.273822479	0.2744287	0.275232981	0.275824754	0.276637275	0.235056142	0.180862892	0.141906745	0.121856704	0.102414098	0.093926034	0.082331428
0.279332454	0.274375785	0.271746998	0.271746998	0.271834207	0.272146717	0.27276547	0.273326711	0.27409537	0.274701871	0.275510672	0.276103125	0.276921284	0.23477861	0.180879699	0.141974775	0.122092202	0.102667066	0.094321012	0.082730939
0.279546392	0.274612385	0.272000766	0.272000766	0.272092416	0.272405953	0.273027884	0.27358934	0.274361614	0.274968443	0.275781813	0.276374995	0.277198839	0.234566973	0.180905197	0.142049903	0.122334	0.102925559	0.094721339	0.083135371
