0.170293073	0.180129313	0.180191018	0.180252645	0.18035254	0.148954749	0.095775591	0.06450634	0.044840518	0.03181121	0.022802956	0.016369485	0.01163773	0.008071204	0.005324819	0.000650486	0.000215699	0.000114744	8.27E-05	7.28E-05	7.23E-05	7.87E-05
0.172415302	0.182235103	0.182298916	0.182365068	0.182472439	0.149700646	0.096276181	0.064864263	0.045109917	0.032022873	0.022974184	0.016512849	0.011760813	0.008179082	0.005420967	0.000681589	0.000233988	0.000128761	9.55E-05	8.60E-05	8.78E-05	9.62E-05
0.17435834	0.184168277	0.184234214	0.184304915	0.184419801	0.150361231	0.09672391	0.065188451	0.045357649	0.032211985	0.023137299	0.016652121	0.011882798	0.008288159	0.005520129	0.000714056	0.000253511	0.000144068	0.00010978	0.000100941	0.000104808	0.000116359
0.176181573	0.185952036	0.186020114	0.186095385	0.186217821	0.150950851	0.097127814	0.065484811	0.045587657	0.032397976	0.02329404	0.016788395	0.012004304	0.0083987	0.005622295	0.000747932	0.000274327	0.000160744	0.000125578	0.000117776	0.00012423	0.000139611
0.177855831	0.187605395	0.187675631	0.187755492	0.187885511	0.151480894	0.097495053	0.065758017	0.045803045	0.032574985	0.023445754	0.016922505	0.012125792	0.00851088	0.005727422	0.000783261	0.000296495	0.000178871	0.000143041	0.000136647	0.000146257	0.000166225
0.179427422	0.189144112	0.18921652	0.189300991	0.189438624	0.151960512	0.09783137	0.066011806	0.046006289	0.03274465	0.023593502	0.017055098	0.012247602	0.008624811	0.005835446	0.000820084	0.000320074	0.00019853	0.000162284	0.000157716	0.000171115	0.00019652
0.180890191	0.19058137	0.190655967	0.190745066	0.190890342	0.152397138	0.098141419	0.066249198	0.046199381	0.032908281	0.023738122	0.017186676	0.012369989	0.008740562	0.005946293	0.000858445	0.000345125	0.000219809	0.000183424	0.000181149	0.000199046	0.00023083
0.182269436	0.191928304	0.192005104	0.192098847	0.192251794	0.152796865	0.098429013	0.06647266	0.046383941	0.033066938	0.023880287	0.017317633	0.012493145	0.00885817	0.006059884	0.000898383	0.000371711	0.000242794	0.000206583	0.00020712	0.000230297	0.000269508
0.183562598	0.193194387	0.193273404	0.193371807	0.193532451	0.153164734	0.098697295	0.066684222	0.046561299	0.033221483	0.024020536	0.017448281	0.012617211	0.00897765	0.006176134	0.000939942	0.000399894	0.000267574	0.000231888	0.00023581	0.00026513	0.00031292
0.184787068	0.194387742	0.194468989	0.194572067	0.194740432	0.153504948	0.098948885	0.06688557	0.046719904	0.033372625	0.02415931	0.017578867	0.012742293	0.009099002	0.006294961	0.000983162	0.000429738	0.000294243	0.000259468	0.000267404	0.000303814	0.000361449
0.185944183	0.195515378	0.195598868	0.195706637	0.195882746	0.153821038	0.099185976	0.067078112	0.046884912	0.033520949	0.024296968	0.017709588	0.012868468	0.009222213	0.006416284	0.001028086	0.000461308	0.000322893	0.000289458	0.000302097	0.000346632	0.000415493
0.18704206	0.196583384	0.196669129	0.1967816	0.196965477	0.154115987	0.099410419	0.067263032	0.047045451	0.033666943	0.024433804	0.0178406	0.012995793	0.009347263	0.006540023	0.001074757	0.00049467	0.000353621	0.000321994	0.00034009	0.000393877	0.00047547
0.18808503	0.197597073	0.197685086	0.197802273	0.197993937	0.154392334	0.099623788	0.067441333	0.047202167	0.033811014	0.024570061	0.01797203	0.013124307	0.009474126	0.006666103	0.001127662	0.000529891	0.000384049	0.00035722	0.00038159	0.000445851	0.00054181
0.18907697	0.198561114	0.198651404	0.198773321	0.198972792	0.15465225	0.099827423	0.06761387	0.047355607	0.033953504	0.024705941	0.018103978	0.013254037	0.009602773	0.006794451	0.001178487	0.000567041	0.000418885	0.00039528	0.000426811	0.00050287	0.000614962
0.190025658	0.19947962	0.1995722	0.199698857	0.199906155	0.154897605	0.100022477	0.067781372	0.047506234	0.034094703	0.024841611	0.018236525	0.013384999	0.009733172	0.006924998	0.001231233	0.000606188	0.000456069	0.000436326	0.000475975	0.000565258	0.00069539
0.19093242	0.200356241	0.200451119	0.200582528	0.200797672	0.155130011	0.100209943	0.067944468	0.047654447	0.034234855	0.024977212	0.018369735	0.013517202	0.009865291	0.007057678	0.001285945	0.000647402	0.000495705	0.000480512	0.000533011	0.000633352	0.000783574
0.191800656	0.201194219	0.201291406	0.201427578	0.201650585	0.15535087	0.100390681	0.068103699	0.047800588	0.03437417	0.02511286	0.01850366	0.013650649	0.009999094	0.00719243	0.001342673	0.000690757	0.000537897	0.000527996	0.000591233	0.000707499	0.000880013
0.192630939	0.201996454	0.202095959	0.202236905	0.202467791	0.155561403	0.100565439	0.068259536	0.047944952	0.034512826	0.025248654	0.01863834	0.013785339	0.010134549	0.007329193	0.001401463	0.000736325	0.000582755	0.000578941	0.000654147	0.000788057	0.00098522
0.19342916	0.202765543	0.202867375	0.203013104	0.203251886	0.15576268	0.100734872	0.068412387	0.048087792	0.034650976	0.025384675	0.018773808	0.013921265	0.010271621	0.007467911	0.001462363	0.00078418	0.000630389	0.000633514	0.000722004	0.000875397	0.001099725
0.194194061	0.203503824	0.203607992	0.203758515	0.204005208	0.155955639	0.100899551	0.068545336	0.048229332	0.034788752	0.025520994	0.018910087	0.014058419	0.010410277	0.007608533	0.001525423	0.000834397	0.000680912	0.000691887	0.000795065	0.000969898	0.001224074
0.194932289	0.204213407	0.204319919	0.204475244	0.204729863	0.156141107	0.101059982	0.068692232	0.048369764	0.034926267	0.025657667	0.019047196	0.014196791	0.010550485	0.007751008	0.001590693	0.000887053	0.000734439	0.000754235	0.000873595	0.001071952	0.001349504
0.195643342	0.2048962	0.205005064	0.2051652	0.205427761	0.156319818	0.101216607	0.068837061	0.048509257	0.035063618	0.025794745	0.019185149	0.014336369	0.010692212	0.007895288	0.001658223	0.000942225	0.000791088	0.000820737	0.000957867	0.001181962	0.00149416
0.196327109	0.205553938	0.205665161	0.205830117	0.206100632	0.156492421	0.101369821	0.068980064	0.048647958	0.035200891	0.025932269	0.019323957	0.01447714	0.010835428	0.008041329	0.001728063	0.000999993	0.000850978	0.000891578	0.001048161	0.001300341	0.001650307
0.196988702	0.206188196	0.206301787	0.206471571	0.206750054	0.156659493	0.101519972	0.069121455	0.048785997	0.035338159	0.026070272	0.019463626	0.014619089	0.010980102	0.008189088	0.001800265	0.001060437	0.000914232	0.000966947	0.001144765	0.001427515	0.00181855
0.197627751	0.206800416	0.206916381	0.207091001	0.207377466	0.156821551	0.101667372	0.069261426	0.048923488	0.035475486	0.026208783	0.019604158	0.014762201	0.011126206	0.008338524	0.001874881	0.001123637	0.000980975	0.001047035	0.001247974	0.001563919	0.001999513
0.198244705	0.207391915	0.20751026	0.207689725	0.207984183	0.156979054	0.101812297	0.069400144	0.049060532	0.035612927	0.026347828	0.019745558	0.014906463	0.011273711	0.008489599	0.001951963	0.001189676	0.001051334	0.00113204	0.001358089	0.001710001	0.002193837
0.198842316	0.207963899	0.208084632	0.208268949	0.208571413	0.157132416	0.101954996	0.06953776	0.049197218	0.035750531	0.026487426	0.019887823	0.015051857	0.011422591	0.008642278	0.002031564	0.001258637	0.001125438	0.001222164	0.001475419	0.001866218	0.002402178
0.199420826	0.20851748	0.208640606	0.208829782	0.209140263	0.157282009	0.102095689	0.069674409	0.049333625	0.035888339	0.026627593	0.020030952	0.015198369	0.01157282	0.008796524	0.002113739	0.001330607	0.00120342	0.001317612	0.001600282	0.002033041	0.002625209
0.199981942	0.209053677	0.209179203	0.209373245	0.209691756	0.157428167	0.102234578	0.06981021	0.049469823	0.036026389	0.026768343	0.020174942	0.015345983	0.011724371	0.008952305	0.002198541	0.001405669	0.001285413	0.001418594	0.001732999	0.002210949	0.002863618
0.20052679	0.209573434	0.209701366	0.209900282	0.210226832	0.157571192	0.102371841	0.06994527	0.049605873	0.036164711	0.026909688	0.02031979	0.015494684	0.011877222	0.00910959	0.002286025	0.001483913	0.001371555	0.001525325	0.001873902	0.002400435	0.003118111
